DOI,Title,Authors,Year,Abstract,Include,Reason,Data Source
10.1007/s00484-016-1241-9,Grapevine phenology and climate change in Georgia,"Cola, G.; Failla, O.; Maghradze, D.; Megrelidze, L.; Mariani, L.",2017,"While the climate of Western Europe has been deeply affected by the abrupt climate change that took place in the late '1980s of the twentieth century, a similar signal is detected only few years later, in 1994, in Georgia. Grapevine phenology is deeply influenced by climate and this paper aimed to analyze how phenological timing changed before and after the climatic change of 1994. Availability of thermal resources in the two climatic phases for the five altitudinal belts in the 0-1250-m range was analyzed. A phenological dataset gathered in two experimental sites during the period 2012-2014, and a suitable thermal dataset was used to calibrate a phenological model based on the normal approach and able to describe BBCH phenological stages 61 (beginning of flowering), 71 (fruit set), and 81 (veraison). Calibration was performed for four relevant Georgian varieties (Mtsvane Kakhuri, Rkatsiteli, Ojaleshi, and Saperavi). The model validation was performed on an independent 3-year dataset gathered in Gorizia (Italy). Furthermore, in the case of variety Rkatsiteli, the model was applied to the 1974-2013 thermal time series in order to obtain phenological maps of the Georgian territory. Results show that after the climate change of 1994, Rkatsiteli showed an advance, more relevant at higher altitudes where the whole increase of thermal resource was effectively translated in phenological advance. For instance the average advance of veraison was 5.9 days for 250-500 m asl belt and 18.1 days for 750-1000 m asl). On the other hand, at lower altitudes, phenological advance was depleted by superoptimal temperatures. As a final result, some suggestions for the adaptation of viticultural practices to the current climatic phase are provided.",no,"The main focus and dataset of the study are on Georgia, not Italy.",
10.1002/joc.4606,"Assessment of parallel precipitation measurements networks in Piedmont, Italy","Acquaotta, F.; Fratianni, S.; Venema, V.",2016,"Long historical climate records usually contain non-climatic changes that can influence the observed behaviour of meteorological variables. The availability of parallel measurements offers an ideal occasion to study these discontinuities as they record the same climate. The transition from manual to automatic measurements has been analysed in this study. The dataset has been obtained from two independent climate networks in the Piedmont region, in Northwest Italy. From this dataset, 17 pairs of stations with up to 17 years of overlapping have been identified. On average the overlapping period is 12 years with 8760 daily data matched for a pair of stations. This dataset has proven valuable because it has made it possible to study a set of independently managed pairs of standard-quality stations, while most previous studies in this field analysed data from well-maintained instruments with the same operator, often at meteorological offices. The transition between two networks has highlighted important differences in the amount of precipitation and in the number of rainy days. On average, the automatic network has measured 12% less precipitation and has recorded 9% more rainy days (8 days) per year than the manual network. Both of these differences produce a spurious change in the precipitation of the analysed area, thus showing the importance of having a homogeneous dataset to identify real climate variations.",no,"The dataset used covers the Piedmont region, which is regional, not national coverage.",
10.3390/rs14030714,"Evaluation of Agricultural Bare Soil Properties Retrieval from Landsat 8, Sentinel-2 and PRISMA Satellite Data","Mzid, Nada; Castaldi, Fabio; Tolomio, Massimo; Pascucci, Simone; Casa, Raffaele; Pignatti, Stefano",2022,"The PRISMA satellite is equipped with an advanced hyperspectral Earth observation technology capable of improving the accuracy of quantitative estimation of bio-geophysical variables in various Earth Science Applications and in particular for soil science. The purpose of this research was to evaluate the ability of the PRISMA hyperspectral imager to estimate topsoil properties (i.e., organic carbon, clay, sand, silt), in comparison with current satellite multispectral sensors. To investigate this expectation, a test was carried out using topsoil data collected in Italy following two approaches. Firstly, PRISMA, Sentinel-2 and Landsat 8 spectral simulated datasets were obtained from the spectral resampling of a laboratory soil library. Subsequently, bare soil reflectance data were obtained from two experimental areas in Italy, using real satellites images, at dates close to each other. The estimation models of soil properties were calibrated employing both Partial Least Square Regression and Cubist Regression algorithms. The results of the study revealed that the best accuracies in retrieving topsoil properties were obtained by PRISMA data, using both laboratory and real datasets. Indeed, the resampled spectra of the hyperspectral imager provided the best Ratio of Performance to Inter-Quartile distance (RPIQ) for clay (4.87), sand (3.80), and organic carbon (2.59) estimation, for the spectral soil library datasets. For the bare soil reflectance obtained from real satellite imagery, a higher level of prediction accuracy was obtained from PRISMA data, with RPIQ +/- SE values of 2.32 +/- 0.07 for clay, 3.85 +/- 0.19 for silt, and 3.51 +/- 0.16 for soil organic carbon. The results for the PRISMA hyperspectral satellite imagery with the Cubist Regression provided the best performance in the prediction of silt, sand, clay and SOC. The same variables were better estimated using PLSR models in the case of the resampled hyperspectral data. The statistical accuracy in the retrieval of SOC from real and resampled PRISMA data revealed the potential of the actual hyperspectral satellite. The results supported the expected good ability of the PRISMA imager to estimate topsoil properties.",no,"The satellite data sources are global, and the ground truth soil data is from two specific experimental areas, not at a national scale.",
10.3389/fpls.2021.692661,Integrated Bayesian Approaches Shed Light on the Dissemination Routes of the Eurasian Grapevine Germplasm,"Mercati, Francesco; De Lorenzis, Gabriella; Mauceri, Antonio; Zerbo, Marcello; Brancadoro, Lucio; D'Onofrio, Claudio; Morcia, Caterina; Barbagallo, Maria Gabriella; Bignami, Cristina; Gardiman, Massimo; de Palma, Laura; Ruffa, Paola; Novello, Vittorino; Crespan, Manna; Sunseri, Francesco",2021,"The domestication and spreading of grapevine as well as the gene flow history had been described in many studies. We used a high-quality 7k SNP dataset of 1,038 Eurasian grape varieties with unique profiles to assess the population genetic diversity, structure, and relatedness, and to infer the most likely migration events. Comparisons of putative scenarios of gene flow throughout Europe from Caucasus helped to fit the more reliable migration routes around the Mediterranean Basin. Approximate Bayesian computation (ABC) approach made possible to provide a response to several questions so far remaining unsolved. Firstly, the assessment of genetic diversity and population structure within a well-covered dataset of ancient Italian varieties suggested the different histories between the Northern and Southern Italian grapevines. Moreover, Italian genotypes were shown to be distinguishable from all the other Eurasian populations for the first time. The entire Eurasian panel confirmed the east-to-west gene flow, highlighting the Greek role as a bridge between the Western and Eastern Eurasia. Portuguese germplasm showed a greater proximity to French varieties than the Spanish ones, thus being the main route for gene flow from Iberian Peninsula to Central Europe. Our findings reconciled genetic and archaeological data for one of the most cultivated and fascinating crops in the world.",no,"The dataset covers Eurasian grape varieties, not exclusively Italy, which violates the geographical coverage criteria.",
10.1016/j.dib.2024.110408,Quality wines in Italy and France: A dataset of protected designation of origin specifications,"Candiago, Sebastian; Tscholl, Simon; Bassani, Leonardo; Fraga, Helder; Vigl, Lukas Egarter",2024,"Italy and France are historically among the countries that produce the most prestigious wines worldwide. In Europe, these two countries together produce more than half of the wines classified under the Protected Designation of Origin (PDO) label, the strictest quality mark of food and wines in the European Union. Due to their long tradition in wine protection, Italy and France include highly detailed specifications in their wine PDO regulatory documents that are usually not available for other countries, such as specific information about the main cultivars that must be used to make each wine or the required planting density in the vineyards. However, this information is scattered throughout the documents of each wine production area and has never been extracted and homogenised in a unique dataset. Here, we present the first dataset that characterizes the PDO wines produced in Italy and France at very high detail based on the information from the official EU geographical indication register. For each country it includes a standardized list of the PDO wine names, linked with their specific requirements, such as the wine colour, type, cultivars used and maximum allowed yields. The unprecedented level of detail of this dataset al- lows for the first time the analysis of more than 5000 tra- ditional wines and their legal and agronomic specifications. This gives insights into the interplay between the European Union quality regulation policy, the wine sector, and agro- nomic practices, enabling researchers and practitioners to an- alyze wine production in the context of specific regulations or economic scenarios. (c) 2024 The Authors. Published by Elsevier Inc. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/)",no,"The dataset covers both Italy and France, failing the requirement for exclusively Italian coverage.",
10.1016/bs.agron.2020.05.005,Current and future scenarios of glyphosate use in Europe: Are there alternatives?,"Fogliatto, Silvia; Ferrero, Aldo; Vidotto, Francesco",2020,"Glyphosate is the world's most used herbicide to control weeds in tree and herbaceous crops, and in non-agricultural areas. However, health and environmental concerns, as well as the spread of weed resistance, may lead to a ban or limitations of its use. This event would necessitate that alternative weed control techniques be made available quickly. Potential chemical alternatives include herbicides authorized for the same uses as glyphosate that in this review were identified through searches of the pesticide databases of Italy, Spain, France, Germany, The Netherlands, and Estonia. Non-chemical control measures encompass mowing, tillage, and cover crops in agricultural areas and mowing, flaming, hot water, hot foam, and steam in non-agricultural areas. Examination of the data reveals that a loss of glyphosate availability would not only require more complex and expensive weed managements, but also integration of multiple weed control techniques.",no,"The paper uses data from pesticide databases of multiple European countries, not exclusively Italy.",
10.1016/j.ecolmodel.2020.109354,High spatial resolution bioclimatic variables to support ecological modelling in a Mediterranean biodiversity hotspot,"Bazzato, Erika; Rosati, Leonardo; Canu, Simona; Fiori, Michele; Farris, Emmanuele; Marignani, Michela",2021,"Understanding the effects of climate on biodiversity and its different levels of response to climatic variation is important for addressing conservation-based questions: the use of bioclimatic variables and species modelling tools is common in environmental, agricultural and biological sciences. Unfortunately, most of the ecological local studies are limited to the use of global data with coarse spatial resolutions, while fine-grain climate data are necessary to capture environmental variability and perform reliable modelling. We propose a high-resolution dataset (40 m grid) of the suite of original coarse-grain bioclimatic variables proposed by WorldClim 2 for the island of Sardinia (Italy); variations amongst our dataset and WorldClim 2 were calculated and mapped to show the spatial distribution of differences between all pairs of variables.We observed relevant differences for the bioclimatic variables related to rainfall (mean RMSE = 39.79; mean nRMSE = 0.21) compared to the temperature ones (mean RMSE = 4.81; mean nRMSE = 0.11). Moreover, discrepancies are not evenly distributed in the territory: the greater differences correspond to the areas characterized by complex orographic systems.Results recommend caution in making ecological assessments based on bioclimatic variables derived from global data with coarse spatial resolutions in physiographically complex landscapes, especially in the Mediterranean regions, characterized by seasonal climatic variations and high levels of biodiversity and biogeographical complexity.These new data will support a new generation of research studies in a broad array of ecological applications at a much finer scale than previously possible.",no,"The dataset covers only the island of Sardinia, not Italy at a national level as required by the inclusion criteria.",
10.3390/w13182466,Transpiration and Water Use of an Irrigated Traditional Olive Grove with Sap-Flow Observations and the FAO56 Dual Crop Coefficient Approach,"Puig-Sirera, Angela; Rallo, Giovanni; Paredes, Paula; Paco, Teresa A.; Minacapilli, Mario; Provenzano, Giuseppe; Pereira, Luis S.",2021,"The SIMDualKc model was applied to evaluate the crop water use and the crop coefficient (K-c) of an irrigated olive grove (Olea europaea L.) located in Sicily, Italy, using experimental data collected from two crop seasons. The model applies the FAO56 dual K-c approach to compute the actual crop evapotranspiration (ETc act) and its components, i.e., the actual tree transpiration (T-c act), obtained through the basal crop coefficient (K-cb), and soil evaporation according to an evaporation coefficient (K-e). Model calibration was performed by minimizing the difference between the predicted T-c act and the observed daily tree transpiration measured with sap flow instrumentation (T-SF field) acquired in 2009. The validation was performed using the independent data set of sap flow measurements from 2011. The calibrated K-cb was equal to 0.30 for the initial and non-growing season stages, 0.42 for the mid-season, and 0.37 for the end season. For both seasons, the goodness-of-fit indicators relative to comparing T-SF field with the simulated T-c act resulted in root mean square errors (RMSE) lower than 0.27 mm d(-1) and a slope of the linear regression close to 1.0 (0.94 <= b(0) <= 1.00). The olive grove water balance simulated with SIMDualKc produced a ratio between soil evaporation (E-s) and ETc act that averaged 39%. The ratio between actual (ETc act) and potential crop evapotranspiration (ETc) varied from 84% to about 99% in the mid-season, indicating that the values of ETc act are close to ETc, i.e., the adopted deficit irrigation led to limited water stress. The results confirm the suitability of the SIMDualKc model to apply the FAO56 dual K-c approach to tree crops, thus assessing the water use of olives and supporting the development of appropriate irrigation management tools that are usable by farmers. A different way to estimate K-cb is based on the approach suggested in 2009 by Allen and Pereira (A&P), which involves the measured fraction of ground covered (shaded) by the crop and the height of the trees. Its application to the studied grove produced the mid-season K-cb values ranging from 0.40-0.45 and end-season K-cb values ranging from 0.35-0.40. The comparison between the A&P-computed T-c act A&P and T-SF field shows RMSE values ranging from 0.27 to 0.43 mm d(-1), which demonstrates the adequacy of the latter approach for parameterizing water balance models and for irrigation scheduling decision making.",no,The data is from a single experimental site in Sicily and does not have national coverage of Italy.,
10.3390/app12157944,Geochemical Characterization of Groundwater in the Confined and Unconfined Aquifers of the Northern Italy,"Orecchia, Cristina; Giambastiani, Beatrice M. S.; Greggio, Nicolas; Campo, Bruno; Dinelli, Enrico",2022,"Having an accurate and easily accessible geochemical database is crucial for a correct groundwater management. Here, for the first time in Italy, chemico-physical data of groundwater collected by different Environmental Protection Agencies during the 2018 were integrated into a single database to assess the geochemical status of a wide and complex aquifer system. Data were assembled, reformatted, corrected, homogenized, and then grouped according to the aquifer type (phreatic, semi-confined, and confined) and the sampling seasons. A total of 3671 validated samples were classified into hydrochemical facies; inorganic N compounds and trace elements were also evaluated. The water were classified mainly as Ca-HCO3 and Ca-Mg-HCO3 (90%); locally, Na-HCO3, Mg-HCO3, Ca-SO4, Na-Cl, and Ca-Cl types were detected. In the phreatic aquifers, NO3 contamination and high concentrations of Na+, K+, and NH4+ were found and linked to anthropogenic sources, such as agricultural and livestock activities. Along the Adriatic coast, Na-Cl water confirmed saltwater intrusion phenomena. Landward, evaporitic rocks dissolution, and the upconing of relict marine water explained high EC, Na+, K+, Cl-, and SO42- concentrations. The dissolution of Fe-Mn oxide-hydroxides coupled with organic carbon oxidation under reducing environment justified high NH4+, Fe, Mn, and As recorded in the semi-confined and confined aquifers.",no,"The database covers Northern Italy, failing the requirement for national-level coverage.",
10.1063/1.4992635,Investigating the Hurst-Kolmogorov Behavior of Sicily's Climatological Time Series,"Giglioni, M.; Lombardo, F.; Mineo, C.",2017,"There is evidence that many geophysical processes exhibit long-term persistence(LTP, also calledlong-range dependence). Overlooking this type of behaviorcan lead to wrong inferences and false claims about the properties of processes studied in the fields of hydrology, hydraulics, meteorology, and engineering. In this light, the present study investigates the statistical properties of precipitation and temperature datasets from Sicily (Italy), in order to analyze the presence of LTP. The case study region(i.e., the largest island in the Mediterranean) is characterized by typical Mediterranean climate with mild winter and severe drought conditions in summer time. The latter have become one of the most challenging issues all over the Mediterranean region due to the growth of population, contamination of water supplies, and expansion of agricultural, energy and industrial sectors. The severity and duration of the drought events are clearly influenced by the presence of LTP in precipitation and temperature processes. Improving understanding of such phenomenonis there fore central to new research challenges related to the estimation and management of water resources.",no,"The datasets used cover only Sicily, not Italy at a national level.",
10.1007/s10346-016-0750-2,Definition and performance of a threshold-based regional early warning model for rainfall-induced landslides,"Piciullo, Luca; Gariano, Stefano Luigi; Melillo, Massimo; Brunetti, Maria Teresa; Peruccacci, Silvia; Guzzetti, Fausto; Calvello, Michele",2017,"A process chain for the definition and the performance assessment of an operational regional warning model for rainfall-induced landslides, based on rainfall thresholds, is proposed and tested in a landslide-prone area in the Campania region, southern Italy. A database of 96 shallow landslides triggered by rainfall in the period 2003-2010 and rainfall data gathered from 58 rain gauges are used. First, a set of rainfall threshold equations are defined applying a well-known frequentist method to all the reconstructed rainfall conditions responsible for the documented landslides in the area of analysis. Several thresholds at different exceedance probabilities (percentiles) are evaluated, and nine different percentile combinations are selected for the activation of three warning levels. Subsequently, for each combination, the issuing of warning levels is computed by comparing, over time, the measured rainfall with the pre-defined warning level thresholds. Finally, the optimal percentile combination to be employed in the regional early warning system, i.e. the one providing the best model performance in terms of success and error indicators, is selected employing the event, duration matrix, performance (EDuMaP) method.",no,"The data covers a specific region in Southern Italy (Campania), not the entire country.",
10.1007/s13593-018-0548-9,Epidemiology and agronomic predictors of herbicide resistance in rice at a large scale,"Mascanzoni, Elisa; Perego, Alessia; Marchi, Niccolo; Scarabel, Laura; Panozzo, Silvia; Ferrero, Aldo; Acutis, Marco; Sattin, Maurizio",2018,"Herbicide resistance is a major weed control issue that threatens the sustainability of rice cropping systems. Its epidemiology at large scale is largely unknown. Several rice weed species have evolved resistant populations in Italy, including multiple resistant ones. The study objectives were to analyze the impact in Italian rice fields of major agronomic factors on the epidemiology of herbicide resistance and to generate a large-scale resistance risk map. The Italian Herbicide Resistance Working Group database was used to generate herbicide resistance maps. The distribution of resistant weed populations resulted as not homogeneous in the area studied, with two pockets where resistance had not been detected. To verify the situation, random sampling was done in the pockets where resistance had never been reported. Based on data from 230 Italian municipalities, three different statistics, stepwise discriminant analysis, stepwise logistic regression, and neural network, were used to correlate resistance distribution in the main Italian rice growing area with seeding type, rotation rate, and soil texture. Through the integration of complaint monitoring, mapping, and neural network analyses, we prove that a high risk of resistance evolution is associated with traditional rice cropping systems with intense monoculture rates and where water-seeding is widespread. This is the first study that determines the degree of association between herbicide resistance and a few important predictors at large scale. It also demonstrates that resistance is present in areas where it had never been reported through extensive complaint monitoring. However, these resistant populations cause medium-low density infestations, likely not alarming rice farmers. This highlights the importance of integrated agronomic techniques at cropping system level to prevent the diffusion and impact of herbicide resistance or limit it to an acceptable level. The identification of concise, yet informative, agronomic predictors of herbicide resistance diffusion can significantly facilitate effective management and improve sustainability.",yes,"The paper uses a database on herbicide resistance in Italian rice fields, which meets the criteria for agricultural topic and national coverage.",Italian Herbicide Resistance Working Group database
10.1016/j.geoderma.2014.09.017,The effects of land use and landscape on soil nitrate availability in Southern Italy (Molise region),"Colombo, Claudio; Palumbo, Giuseppe; Sellitto, Vincenzo Michele; Di Iorio, Erika; Castrignano, Annamaria; Stelluti, Matteo",2015,"The aim of this study was to verify the significance of land use on nitrate availability (NO3-N) at landscape scale in two different sites by using multivariate geostatistical methods. NO3-N and several other soil properties of Nitrate Vulnerable Zone (NVZ) monitoring network of 71 and 63 top-soils, respectively were measured in Venafro and Campomarino areas of Southern Italy (Molise region). Data analysis was performed firstly with classical descriptive statistics assuming spatial independence of samples; secondly, geostatistical analysis was performed in order to investigate spatial dependence and estimate map soil indices. The result of the distribution of NO3-N contents indicates the existence of many hot spots (high kurtosis) with high NO3-N concentration in both the study areas. Higher NO3-N levels in Venafro were distributed in the central zone that appeared to be correlated with animal manure applied to the fields in the summer strongly associated to high values of soil organic matter (SOM) and total nitrogen (Ntot). In Campomarino, the highest NO3-N concentrations occurred in random spots that appeared lesser correlated with high SOM content and low C/N ratio. Factor co-kriging analysis was applied separately to the two data sets to synthesize the complex multivariate variation of the two areas in a restricted number of zones so they could be ranked as at different risks of NO3-N leaching. The loading values of the factors indicate that Venafro SOM and clay and, to a lesser extent, Ntot and C/N are the variables that mainly affect the first factor at shorter range. On the other hand, cation exchangeable capacity (CEC) and, to a less extent, silt, SOM, C/N and fine sand content weighed more, but negatively, on the first factor at longer range. For Campomarino, clay content and available water capacity (AWC) and, to a lesser extent, NO3-N, weighed more and positively on the first factor at shorter range. The first factor at longer range was quite exclusively dominated by elevation and partially and negatively by pH and CaCO3. Soil factor map appears more variable in both the NVZ areas, characterized by many spots indicative of intensive land use and management. The highest NO3-N levels were found in intensive land use and in dairy farming located for the most part in Venafro catchment. The maps of the two factors at small scale for Campomarino appear to be quite erratic owing to the small size of the farms with different cropping systems differently managed. The results, of the present research, provide data useful to support land use planning and soil management, to mitigate soil nitrate leaching. Reduction in soil NO3-N could be achieved by enhancing useful recommendations in N fertilization and animal manure application to farmers. (C) 2014 Elsevier B.V. All rights reserved.",no,"The dataset covers only the Molise region, not Italy at a national level.",
10.1111/1477-9552.12258,The Capitalisation of CAP Payments into Land Rental Prices: A PanelSample Selection Approach,"Guastella, Gianni; Moro, Daniele; Sckokai, Paolo; Veneziani, Mario",2018,"The empirical literature suggests that farmland prices and rents capitalise agricultural subsidies and that the 2003 reform of the EU Common Agricultural Policy, which decoupled subsidies from production and attached them to land, may have increased the extent of the phenomenon. Employing a farm-level dataset, the Farm Accountancy Data Network (FADN) for Italy, we investigate this issue while accounting for selectivity, endogeneity and unobserved individual heterogeneity. To understand the impact of the reform we compare the estimates of capitalisation rate for decoupled payments with those for coupled payments. After correcting for unobserved individual heterogeneity and selectivity, our results reveal no capitalisation of coupled payments and only limited capitalisation of decoupled area payments into farmland rents in Italy.",yes,"The paper uses the Farm Accountancy Data Network (FADN) for Italy, which is an agricultural dataset with national coverage.",Farm Accountancy Data Network;FADN
10.1016/j.envint.2024.108519,"Variability of ambient air ammonia in urban Europe (Finland, France, Italy, Spain, and the UK)","Liu, Xiansheng; Lara, Rosa; Dufresne, Marvin; Wu, Lijie; Zhang, Xun; Wang, Tao; Monge, Marta; Reche, Cristina; Di Leo, Anna; Lanzani, Guido; Colombi, Cristina; Font, Anna; Sheehan, Annalisa; Green, David C.; Makkonen, Ulla; Sauvage, Stephane; Salameh, Therese; Petit, Jean-Eudes; Chatainj, Melodie; Coe, Hugh; Hou, Siqi; Harrison, Roy; Hopke, Philip K.; Petaja, Tuukka; Alastuey, Andres; Querol, Xavier",2024,"This study addressed the scarcity of NH3 measurements in urban Europe and the diverse monitoring protocols, hindering direct data comparison. Sixty-nine datasets from Finland, France, Italy, Spain, and the UK across various site types, including industrial (IND, 8), traffic (TR, 12), urban (UB, 22), suburban (SUB, 12), and regional background (RB, 15), are analyzed to this study. Among these, 26 sites provided 5, or more, years of data for time series analysis. Despite varied protocols, necessitating future harmonization, the average NH3 concentration across sites reached 8.0 +/- 8.9 mu g/m3. Excluding farming/agricultural hotspots (FAHs), IND and TR sites had the highest concentrations (4.7 +/- 3.2 and 4.5 +/- 1.0 mu g/m3), followed by UB, SUB, and RB sites (3.3 +/- 1.5, 2.7 +/- 1.3, and 1.0 +/- 0.3 mu g/m3, respectively) indicating that industrial, traffic, and other urban sources were primary contributors to NH3 outside FAH regions. When referring exclusively to the FAHs, concentrations ranged from 10.0 +/- 2.3 to 15.6 +/- 17.2 mu g/m3, with the highest concentrations being reached in RB sites close to the farming and agricultural sources, and that, on average for FAHs there is a decreasing NH3 concentration gradient towards the city. Time trends showed that over half of the sites (18/26) observed statistically significant trends. Approximately 50 % of UB and TR sites showed a decreasing trend, while 30 % an increasing one. Meta-analysis revealed a small insignificant decreasing trend for non-FAH RB sites. In FAHs, there was a significant upward trend at a rate of 3.51[0.45,6.57]%/yr. Seasonal patterns of NH3 concentrations varied, with urban areas experiencing fluctuations influenced by surrounding emissions, particularly in FAHs. Diel variation showed differing patterns at urban monitoring sites, all with higher daytime concentrations, but with variations in peak times depending on major emission sources and meteorological patterns. These results offer valuable insights into the spatio-temporal patterns of gas -phase NH3 concentrations in urban Europe, contributing to future efforts in benchmarking NH3 pollution control in urban areas.",no,"The datasets cover multiple European countries, not exclusively Italy.",
10.3390/agronomy11050904,Expansion and Specialization of Agricultural Systems in Western Mediterranean Areas: A Global Analysis Based on the Two Last Census Data,"Rabelo, Marya; Debolini, Marta; Villani, Ricardo; Sabbatini, Tiziana; Silvestri, Nicola",2021,"The study aims to describe and interpret the agricultural system dynamics on the Western Mediterranean areas in terms of occupied land and crop specialization, by using the available data from the two last agricultural censuses. From the spatial point of view, we chose to adopt the most detailed level available, by using the smallest land administrative unit (LAU) for every involved country (Spain, Portugal, France and Italy). The resulting database was made of about 16k records and seven fields for a total of 112k single data. The considered variables were: total farm area (TFA), utilized agricultural area (UAA), irrigated area (IA), arable lands (AL), permanent crops (PC), permanent grassland (PG) and remaining surface (RS). The LAU data analysis was carried out following the four steps: (i) level of land occupation by agricultural systems; (ii) patterns of crop groups in UAA composition; (iii) attribution to each LAU of an agricultural typology (AT), resulting from the combination of the two previous features and iv) calculation of two synthetic indices to evaluate the expansion and specialization level for each LAU. Finally, an analysis of the spatial distribution of the two indices was proposed. Results showed a lowering over time of the TFA, UAA and PG areas and an increase of IA and RS. The number of identified ATs was rising at the expense of their extension. This phenomenon led to a fragmentation in ATs spatial distribution within the same geographical region. These changes prove that farmers' responses to the driving forces acting on agricultural systems have been more differentiated than in the past. The prevailing strategy seems to aim at a reduction in the level of specialization of the agricultural systems whereas less marked was the lowering of their level of expansion.",no,"The dataset covers multiple Western Mediterranean countries (Spain, Portugal, France, and Italy), not exclusively Italy.",
10.1155/2021/5172658,Multivariate Streamflow Simulation Using Hybrid Deep Learning Models,"Wegayehu, Eyob Betru; Muluneh, Fiseha Behulu",2021,"Reliable and accurate streamflow simulation has a vital role in water resource development, mainly in agriculture, environment, domestic water supply, hydropower generation, flood control, and early warning systems. In this context, these days, deep learning algorithms have got enormous attention due to their high-performance simulation capacity. In this study, we compared multilayer perceptron (MLP), long short-term memory (LSTM), and gated recurrent unit (GRU) with the proposed new hybrid models, including CNN-LSTM and CNN-GRU. Hence, we can simulate one-step daily streamflow in different agroclimatic conditions, rolling time windows, and a range of variable input combinations. The analysis used daily multivariate and multisite time series data collected from Awash River Basin (Borkena watershed: Ethiopia) and Tiber River Basin (Upper Tiber River Basin: Italy) stations. The datasets were subjected to rigorous quality control processes. Consequently, it rolled to a different time lag to remove noise in the time series and further split into training and testing datasets using a ratio of 80:20, respectively. Finally, the results showed that integrating the GRU layer with the convolutional layer and using monthly rolled average daily input time series could substantially improve the simulation of streamflow time series.",no,"The study uses data from both Italy and Ethiopia, failing the exclusive Italian coverage criterion.",
10.1111/ijfs.15735,FTIR coupled with machine learning to unveil spectroscopic benchmarks in the Italian EVOO,"Scatigno, Claudia; Festa, Giulia",2022,"Non-destructive analytical analyses coupled with classification and regression algorithms are promising techniques for monitoring quality, traceability and safety assessment in food industry. To prevent food fraud, Italian Extra Virgin Olive Oil (EVOO) is particularly held in check. Here, attenuated total Reflectance-Fourier Transform Infrared spectroscopy (ATR-FTIR) with Machine Learning is carried out to study an Italian EVOO data set coming from 6 regions to verify the geographical traceability, the cultivar and the repeatability of the agronomical practices, till the adulterated EVOO from soy and corn. The present work is carried out without reagents or esterification processes and considering the entire frequency range without any spectral windows selection, drastically reducing time and costs. Toscana, Lazio, Puglia and Calabria result regions well reproducible in terms of geo-traceability, unlike the Sicilia and Umbria. The model extracts spectral benchmarks in EVOO in the following vibrational modes at 3004, 2952, 2922, 2852, 1742 and 1160 cm(-1).",maybe,"The paper uses an Italian olive oil dataset from 6 regions. It is unclear if this constitutes national-level coverage as required, so the full text should be checked.",
10.1016/j.jhydrol.2022.127980,A bimodal extension of the ARYA&PARIS approach for predicting hydraulic properties of structured soils,"Hassan, Shawkat B. M.; Dragonetti, Giovanna; Comegna, Alessandro; Sengouga, Asma; Lamaddalena, Nicola; Coppola, Antonio",2022,"The main purpose of this paper is to develop a bimodal pedotransfer function to obtain soil water retention (WRC) and hydraulic conductivity (HCC) curves. The proposed pedo-transfer function (PTF) extends the Arya and Paris (AP) approach, which is based on particle size distribution (PSD), by incorporating aggregate-size distribution (ASD) into the PTF to obtain the bimodal WRC. A bimodal porosity approach was developed to quantify the fraction of each of the porous systems (matrix and macropores) in overall soil porosity. Saturated hydraulic conductivity, K-0, was obtained from WRC using the Kozeny-Carman equation, whose parameters were inferred from the behaviour of the bimodal WRC close to saturation. Finally, the Mualem model was applied to obtain the HCC. In order to calibrate the PTF, measured soil physical and hydraulic properties data were used, coming from field infiltration experiments from an irrigation sector of 140 ha area in the Sinistra Ofanto irrigation system in Apulia, southern Italy. The infiltration data were fitted by using both bimodal and unimodal hydraulic properties by an inverse solution of the Richards equation. The bimodal measured hydraulic properties were then used to calibrate the scaling parameter (alpha(AP)) of the proposed bimodal AP (bimAP) PTF. Similarly, for the sake of comparison with the bimodal results, the unimodal hydraulic properties were used to calibrate the aAP of the classical unimodal AP (unimAP) PTF. Compared to the unimAP PTF, the proposed bimAP significantly improves the predictions of the mean WRC parameters and K-0, as well as the prediction of the shape of the whole HCC. Moreover, compared to the unimodal approach, it also allows to reproduce statistics of the hydraulic parameters (for example, variance) similar to those observed in the calibration dataset. Multiple linear regression (MLR) was also applied to analyse the sensitivity of the bimodal aAP parameter to textural and structural features, confirming significant predictive effects of soil structure.",no,The data is from a very localized area in a single region (Apulia) and does not have national coverage.,
