DOI,Title,Authors,Year,Abstract,Include,Reason,Data Source
10.1038/s41467-024-47769-5,A global meta-analysis on the drivers of salt marsh planting success and implications for ecosystem services,"Liu, Zezheng; Fagherazzi, Sergio; He, Qiang; Gourgue, Olivier; Bai, Junhong; Liu, Xinhui; Miao, Chiyuan; Hu, Zhan; Cui, Baoshan",2024,"Planting has been widely adopted to battle the loss of salt marshes and to establish living shorelines. However, the drivers of success in salt marsh planting and their ecological effects are poorly understood at the global scale. Here, we assemble a global database, encompassing 22,074 observations reported in 210 studies, to examine the drivers and impacts of salt marsh planting. We show that, on average, 53% of plantings survived globally, and plant survival and growth can be enhanced by careful design of sites, species selection, and novel planted technologies. Planting enhances shoreline protection, primary productivity, soil carbon storage, biodiversity conservation and fishery production (effect sizes = 0.61, 1.55, 0.21, 0.10 and 1.01, respectively), compared with degraded wetlands. However, the ecosystem services of planted marshes, except for shoreline protection, have not yet fully recovered compared with natural wetlands (effect size = -0.25, 95% CI -0.29, -0.22). Fortunately, the levels of most ecological functions related to climate change mitigation and biodiversity increase with plantation age when compared with natural wetlands, and achieve equivalence to natural wetlands after 5-25 years. Overall, our results suggest that salt marsh planting could be used as a strategy to enhance shoreline protection, biodiversity conservation and carbon sequestration.Salt marsh planting strategies aim to reduce coastal degradation. Here, the authors conduct a global meta-analysis showing that planting enhances coastal wetland ecosystem services although not to the level of natural wetlands.",yes,The abstract describes the assembly and use of a global database from 210 studies to conduct a meta-analysis on salt marsh planting.,
10.1038/s41597-022-01395-2,A global dataset to parametrize critical nitrogen dilution curves for major crop species,"Ciampitti, Ignacio; van Versendaal, Emmanuela; Rybecky, Juan Francisco; Lacasa, Josefina; Fernandez, Javier; Makowski, David; Lemaire, Gilles",2022,"Precise management of crop nitrogen nutrition is essential to maximize yields while limiting pollution risks. For several decades, the critical nitrogen (N) dilution curve - relating plant biomass (W) to N concentration (%N) - has become a key tool for diagnosing plant nutritional status. Increasing number of studies are being conducted to parameterize critical N dilution curves of a wide range of crop species in different environments and N-fertilized conditions. A global synthesis of the resulting data is lacking on this topic. Here, we conduct a systematic review of the experimental data collected worldwide to parametrize critical N dilution curves. The dataset consists of 36 papers containing a total of 4454 observations for 19 major crop species distributed in 16 countries. The key variables of this dataset are the W and %N collected at three or more sampling times, containing three or more fertilizer N rate levels. This dataset can guide the development of generic critical N dilution curves, helps scientists to identify factors influencing plant N status, and leads to the formulation of more robust N recommendations for a broad range of environmental conditions.",yes,The abstract describes the creation of a global dataset from a systematic review of experimental data on critical nitrogen dilution curves for major crop species.,
10.3390/su12187781,Basic Soil Data Requirements for Process-Based Crop Models as a Basis for Crop Diversification,"Wimalasiri, Eranga M.; Jahanshiri, Ebrahim; Suhairi, Tengku Adhwa Syaherah Tengku Mohd; Udayangani, Hasika; Mapa, Ranjith B.; Karunaratne, Asha S.; Vidhanarachchi, Lal P.; Azam-Ali, Sayed N.",2020,"Data from global soil databases are increasingly used for crop modelling, but the impact of such data on simulated crop yield has not been not extensively studied. Accurate yield estimation is particularly useful for yield mapping and crop diversification planning. In this article, available soil profile data across Sri Lanka were harmonised and compared with the data from two global soil databases (Soilgrids and Openlandmap). Their impact on simulated crop (rice) yield was studied using a pre-calibrated Agricultural Production Systems Simulator (APSIM) as an exemplar model. To identify the most sensitive soil parameters, a global sensitivity analysis was performed for all parameters across three datasets. Different soil parameters in both global datasets showed significantly (p 0.05) lower and higher values than observed values. However, simulated rice yields using global data were significantly (p 0.05) higher than from observed soil. Due to the relatively lower sensitivity to the yield, all parameters except soil texture and bulk density can still be supplied from global databases when observed data are not available. To facilitate the wider application of digital soil data for yield simulations, particularly for neglected and underutilised crops, nation-wide soil maps for 9 parameters up to 100 cm depth were generated and made available online.",yes,"The abstract mentions the use of two global soil databases, Soilgrids and Openlandmap, for crop modeling.",Soilgrids;Openlandmap
10.1016/j.envsci.2018.12.017,Contribution of community-based initiatives to the sustainable development goal of Land Degradation Neutrality,"van Haren, Nathalie; Fleiner, Renate; Liniger, Hanspeter; Harari, Nicole",2019,"Where poor people rely on land that is degraded or vulnerable to degradation, they are at high risk of being locked into a downward spiral of poverty. It is estimated that over 1.5 billion people are affected by land degradation (UNCCD, 2014).The World Overview of Conservation Approaches and Technologies (WOCAT) and Both ENDS and their networks of Civil Society Organisations (CSOs), promote sustainable land management (SLM) as a necessary shift from degrading the land to sustainable use and restoration. However, many SLM initiatives started by communities remain below the radar of policy makers and government institutions and therefore, being unrecognised for what they are, do not get institutional support, i.e. an enabling policy environment, economic incentives, and the technical support that they need to develop and be adopted by others.This paper analyses the contribution of community-based initiatives to SDG15.3: Land Degradation Neutrality (LDN), and the three LDN indicators: land cover, land productivity and carbon stocks. In addition, enabling conditions for community-based initiatives to contribute to the implementation of LDN are identified and discussed. The contribution of community-based SLM initiatives to LDN will be illustrated by the SLM practices documented in WOCAT's global database and by the example of Farmer Managed Natural Regeneration (FMNR). It is concluded that community-based SLM initiatives can make a relevant contribution to addressing land degradation and achieving LDN, particularly so by improving land productivity and carbon stocks, and to some extent and in the case of FMNR, vegetation cover also. Creating enabling conditions for community-based initiatives to develop include: knowledge development by scientists, local communities and policy makers, inclusive land governance (land tenure security, strengthening institutions and the recognition of local knowledge), and access to technical and financial resources.",yes,The abstract explicitly mentions using WOCAT's global database to analyze sustainable land management practices.,WOCAT
10.1038/s41597-023-02902-9,"Enhanced U-Pb detrital zircon, Lu-Hf zircon, δ18O zircon, and Sm-Nd whole rock global databases","Puetz, Stephen J.; Spencer, Christopher J.; Condie, Kent C.; Roberts, Nick M. W.",2024,"High-quality global isotopic databases provide Earth scientists with robust means for developing and testing a variety of geological hypotheses. Database design establishes the range of questions that can be addressed, and validation techniques can enhance data quality. Here, six validated global isotopic databases provide extensive records of analyses from U-Pb in detrital zircon, Lu-Hf in zircon, Sm-Nd from whole rocks, and delta O-18 in zircon. The U-Pb detrital zircon records are segregated into three independently sampled databases. Independent samples are critical for testing the replicability of results, a key requisite for gaining confidence in the validity of a hypothesis. An advantage of our updated databases is that a hypothesis developed from one of the global detrital zircon databases can be immediately tested with the other two independent detrital zircon databases to assess the replicability of results. The independent epsilon Hf(t) and epsilon Nd(t) values provide similar means of testing for replicable results. This contribution discusses database design, data limitations, and validation techniques used to ensure the data are optimal for subsequent geological investigations.",no,The data sources are geological (isotopic databases) and not directly related to agriculture or closely related fields.,
10.1016/j.catena.2021.105815,Particulate organic carbon exports from the terrestrial biosphere controlled by erosion,"Luo, Xuling; Bai, Xiaoyong; Tan, Qiu; Ran, Chen; Chen, Huan; Xi, Huipeng; Chen, Fei; Wu, Luhua; Li, Chaojun; Zhang, Sirui; Zhong, Xin; Tian, Shuang",2022,"The transport of particulate organic carbon (POC) through rivers from land to sea affects the redistribution of global organic carbon. However, because of the limitation of the quantity and quality of monitoring data, the POC magnitude, scale and global distribution pattern of land-sea migration are still not well understood. Therefore, based on an updated GEMS-GLORI database and other reanalysis data, we use the soil erosion model (F-erosion), total suspended solids model (F-tss), and runoff model (F-runoff) to re-analyze and generate the POC flux of major rivers in the world dataset. The major results are as follows: the POC flux from global terrestrial biosphere rivers exports approximately 0.12-0.20 Pg C to oceans every year, including 0.20 Pg F-erosion, 0.17 Pg F-tss, and 0.12 Pg Frunoff. In contrast to earlier studies that the Pacific and Arctic Oceans are the main recipients of POC flux, we find that the Pacific and Atlantic received more POC flux and received 30.76%-62.51% and 26.77%-53.95%, respectively. This difference may be related to the combined effects of soil erosion, total suspended solids, and runoff. Asia exports more POC than other continents (60.50%-61.69%). The Amazon basin is the major contributor to the Atlantic POC, contributing 53.30%-58.68%. Furthermore, because of the intense human activities and the widespread distribution of many large watersheds in the highly eroded area, it was found that the POC flux has two key zones (25.75-41.5 degrees N and 4.50.N-13.50 degrees S) in the latitude zone. In summary, the above findings increase our understanding of the spatial redistribution of global organic carbon from land to sea.",yes,"The abstract mentions using the GEMS-GLORI database for a global study on soil erosion and carbon flux, which is relevant to agriculture.",GEMS-GLORI
10.1002/clen.202000386,Straw Application and Soil Microbial Biomass Carbon Change: A Meta-Analysis,"Wang, Qiuju; Cao, Xu; Jiang, Hui; Guo, Zhenhua",2021,"Soil microbial biomass carbon (MBC) can reveal the total microbial count, and microbial community diversity can be investigated using the Shannon index. Straw application is an important factor affecting soil MBC. Many studies have found that straw application increases soil MBC, although some studies suggest that straw application decreases soil MBC. This discrepancy underscores the need for a meta-analysis. A global dataset is established from 47 studies, compiling a total of 71 individual datasets. The results reveal that in tropical and temperate zones, the addition of maize, rice, and wheat straw causes a significant improvement in MBC content, although it has no effect on microbial community diversity. The research also indicates that MBC does not increase with the addition of straw of >10 Mg ha(-1); therefore, the amount of straw and nitrogen-phosphorus-potassium (NPK) fertilizer used should be appropriate. According to the analysis, the optimum usage is 10 Mg ha(-1). The best fertilization method consists of analyzing the soil fertility first and then adding NPK fertilizer appropriately according to the type and composition of straw application.",yes,The abstract describes the establishment of a global dataset from 47 studies to conduct a meta-analysis on straw application and soil microbial biomass.,
10.3390/rs9101059,Biodiversity Monitoring in Changing Tropical Forests: A Review of Approaches and New Opportunities,"Mulatu, Kalkidan Ayele; Mora, Brice; Kooistra, Lammert; Herold, Martin",2017,"Tropical forests host at least two-thirds of the world's flora and fauna diversity and store 25% of the terrestrial above and belowground carbon. However, biodiversity decline due to deforestation and forest degradation of tropical forest is increasing at an alarming rate. Biodiversity dynamics due to natural and anthropogenic disturbances are mainly monitored using established field survey approaches. However, such approaches appear to fall short at addressing complex disturbance factors and responses. We argue that the integration of state-of-the-art monitoring approaches can improve the detection of subtle biodiversity disturbances and responses in changing tropical forests, which are often data-poor. We assess the state-of-the-art technologies used to monitor biodiversity dynamics of changing tropical forests, and how their potential integration can increase the detail and accuracy of biodiversity monitoring. Moreover, the relevance of these biodiversity monitoring techniques in support of the UNCBD Aichi targets was explored using the Essential Biodiversity Variables (EBVs) as a framework. Our review indicates that although established field surveys were generally the dominant monitoring systems employed, the temporal trend of monitoring approaches indicates the increasing application of remote sensing and in -situ sensors in detecting disturbances related to agricultural activities, logging, hunting and infrastructure. The relevance of new technologies (i.e., remote sensing, in situ sensors, and DNA barcoding) in operationalising EBVs (especially towards the ecosystem structure, ecosystem function, and species population classes) and the Aichi targets has been assessed. Remote sensing application is limited for EBV classes such as genetic composition and species traits but was found most suitable for ecosystem structure class. The complementarity of remote sensing and emerging technologies were shown in relation to EBV candidates such as species distribution, net primary productivity, and habitat structure. We also developed a framework based on the primary biodiversity attributes, which indicated the potential of integration between monitoring approaches. In situ sensors are suitable to help measure biodiversity composition, while approaches based on remote sensing are powerful for addressing structural and functional biodiversity attributes. We conclude that, synergy between the recent biodiversity monitoring approaches is important and possible. However, testing the suitability of monitoring methods across scales, integrating heterogeneous monitoring technologies, setting up metadata standards, and making interpolation and/or extrapolation from observation at different scales is still required to design a robust biodiversity monitoring system that can contribute to effective conservation measures.",no,"The abstract describes a review of biodiversity monitoring approaches and technologies, not the use or production of a specific dataset for analysis.",
10.1088/1748-9326/11/12/125010,Why do forest products become less available? A pan-tropical comparison of drivers of forest-resource degradation,"Hermans-Neumann, Kathleen; Gerstner, Katharina; Geijzendorffer, Ilse R.; Herold, Martin; Seppelt, Ralf; Wunder, Sven",2016,"Forest products provide an important source of income and wellbeing for rural smallholder communities across the tropics. Although tropical forest products frequently become over-exploited, only few studies explicitly address the dynamics of degradation in response to socio-economic drivers. Our study addresses this gap by analyzing the factors driving changes in tropical forest products in the perception of rural smallholder communities. Using the poverty and environment network global dataset, we studied recently perceived trends of forest product availability considering firewood, charcoal, timber, food, medicine, forage and other forest products. We looked at a pan-tropical sample of 233 villages with forest access. Our results show that 90% of the villages experienced declining availability of forest resources over the last five years according to the informants. Timber and fuelwood together with forest foods were featured as the most strongly affected, though with marked differences across continents. In contrast, availability of at least one main forest product was perceived to increase in only 39% of the villages. Furthermore, the growing local use of forest resources is seen as the main culprit for the decline. In villages with both growing forest resource use and immigration-vividly illustrating demographic pressures-the strongest forest resources degradation was observed. Conversely, villages with little or no population growth and a decreased use of forest resources were most likely to see significant forest-resource increases. Further, villages are less likely to perceive resource declines when local communities own a significant share of forest area. Our results thus suggest that perceived resource declines have only exceptionally triggered adaptations in local resource-use and management patterns that would effectively deal with scarcity. Hence, at the margin this supports neo-Malthusian over neo-Boserupian explanations of local resource-use dynamics.",yes,The abstract explicitly states the use of the 'poverty and environment network global dataset' for a pan-tropical study on forest resources.,poverty and environment network global dataset
10.1016/j.scitotenv.2022.159479,Global economic costs of mammal invasions,"Wang, Siqi; Deng, Teng; Zhang, Jiaqi; Li, Yiming",2023,"Invasive alien mammals cause huge adverse ecological impact on human society and natural ecosystems. Although studies have estimated economic costs of mammal invasions at regional scales, there is lacking the large-scale comprehensive assessment of currency costs for this taxon. Here, we estimated the economic cost of invasive alien mammals on a global scale using the most comprehensive global database compiling economic costs of invasive species (InvaCost). From 1960 to 2021, mammal invasions caused costs (summing damage costs and management costs) of US$ 462.49 billion to the global economy, while the total amount of robust costs reached US$ 52.49 billion. The majority of the total economic costs corresponded to damage costs (90.27 %), while only 7.43 % were related to management cost. Economic costs showed an increasing trend over time. The distribution of costs was uneven among taxonomic groups and regions, with the global total cost highly biasing toward to 5 species (European rabbit, Domestic cat, Black rat, Wild boar and Coypu), and North America reporting much higher costs (60.78 % of total economic costs) than other regions. The total costs were borne by agriculture, environment, authorities stakeholders and other sectors. Geographic and taxonomic biases suggested that total economic costs caused by invasive alien mammals were underestimated. Integrated research efforts are needed to fill in knowledge gaps in the economic costs generated by mammal invasions and to identify the drivers of the economic costs.",yes,"The abstract mentions using the global database InvaCost to analyze the economic costs of mammal invasions, which includes impacts on agriculture.",InvaCost
10.1007/s10340-022-01498-0,Global drivers of historical true fruit fly (Diptera: Tephritidae) invasions,"Trombik, Jiri; Ward, Samuel F.; Norrbom, Allen L.; Liebhold, Andrew M.",2023,"Given the high costs associated with fruit fly (Tephritidae) invasions, there is a need to better understand and predict the risks of future invasions. We assembled a global database of historical Tephritidae invasions with the objective to identify biological and socioeconomic drivers that explain invasions. We investigate the tendencies of certain species to invade and the characteristics of regions that make them more prone to invasions. Our database documented the occurrence (presence/absence) and status (native/non-native) of individual Tephritidae species in each country in the world. Values of several socioeconomic and environmental variables were also assembled and considered as explanatory variables. A generalized linear mixed-effects model framework was used to evaluate the utility of these variables for predicting the country-level occurrence of each species outside of its native range. A total of 44 species were identified as having been accidentally introduced. Most species of invading Tephritidae have established in five or fewer countries. The number of invasions has rapidly increased since the 1950s. Climatic similarity between native and invaded countries and gross domestic product of the invaded country significantly increased the incidence of invasion, whereas distance to the native range had a negative effect on the probability that a given country would be invaded. Our analysis revealed that both economic and biological factors explain patterns of historical Tephritid invasions. Despite the rising efforts to prevent new invasions, additional species may continue to invade, and many currently established species will likely continue to expand their ranges into new areas.",yes,"The abstract describes the assembly and use of a global database on fruit fly invasions, a topic directly relevant to agriculture.",
10.1038/s41597-022-01604-y,Global dataset of species-specific inland recreational fisheries harvest for consumption,"Embke, Holly S.; Nyboer, Elizabeth A.; Robertson, Ashley M.; Arlinghaus, Robert; Akintola, Shehu L.; Atessahin, Tuncay; Badr, Laamiri Mohamed; Baigun, Claudio; Basher, Zeenatul; Beard, T. Douglas, Jr.; Boros, Gergely; Bower, Shannon D.; Cooke, Steven J.; Cowx, Ian G.; Franco, Adolfo; Gaspar-Dillanes, Ma. Teresa; Granada, Vladimir Puentes; Hart, Robert John; Heinsohn, Carlos R.; Jalabert, Vincent; Kapusta, Andrzej; Krajc, Tibor; Koehn, John D.; Lopes, Goncalo; Lyach, Roman; Magqina, Terence; Milardi, Marco; Nattabi, Juliet; Nyaboke, Hilda; Phang, Sui; Potts, Warren M.; Ribeiro, Filipe; Mercado-Silva, Norman; Sreenivasan, Naren; Thorpe, Andy; Treer, Tomislav; Ustups, Didzis; Weyl, Olaf L. F.; Wood, Louisa E.; Zengin, Mustafa; Lynch, Abigail J.",2022,"Inland recreational fisheries, found in lakes, rivers, and other landlocked waters, are important to livelihoods, nutrition, leisure, and other societal ecosystem services worldwide. Although recreationally-caught fish are frequently harvested and consumed by fishers, their contribution to food and nutrition has not been adequately quantified due to lack of data, poor monitoring, and under-reporting, especially in developing countries. Beyond limited global harvest estimates, few have explored species-specific harvest patterns, although this variability has implications for fisheries management and food security. Given the continued growth of the recreational fishery sector, understanding inland recreational fish harvest and consumption rates represents a critical knowledge gap. Based on a comprehensive literature search and expert knowledge review, we quantified multiple aspects of global inland recreational fisheries for 81 countries spanning similar to 192 species. For each country, we assembled recreational fishing participation rate and estimated species-specific harvest and consumption rate. This dataset provides a foundation for future assessments, including understanding nutritional and economic contributions of inland recreational fisheries.",yes,"The abstract describes the creation of a global dataset on inland recreational fisheries, which is related to food production and agriculture.",
10.1038/s41597-022-01396-1,A global database of woody tissue carbon concentrations,"Doraisami, Mahendra; Kish, Rosalyn; Paroshy, Nicholas J.; Domke, Grant M.; Thomas, Sean C.; Martin, Adam R.",2022,"Woody tissue carbon (C) concentration is a key wood trait necessary for accurately estimating forest C stocks and fluxes, which also varies widely across species and biomes. However, coarse approximations of woody tissue C (e.g., 50%) remain commonplace in forest C estimation and reporting protocols, despite leading to substantial errors in forest C estimates. Here, we describe the Global Woody Tissue Carbon Concentration Database (GLOWCAD): a database containing 3,676 individual records of woody tissue C concentrations from 864 tree species. Woody tissue C concentration data-i.e., the mass of C per unit dry mass-were obtained from live and dead woody tissues from 130 peer-reviewed sources published between 1980-2020. Auxiliary data for each observation include tissue type, as well as decay class and size characteristics for dead wood. In GLOWCAD, 1,242 data points are associated with geographic coordinates, and are therefore presented alongside 46 standardized bioclimatic variables extracted from climate databases. GLOWCAD represents the largest available woody tissue C concentration database, and informs studies on forest C estimation, as well as analyses evaluating the extent, causes, and consequences of inter- and intraspecific variation in wood chemical traits.",yes,"The abstract describes a new global database named GLOWCAD, which contains data on woody tissue carbon concentrations relevant to forestry.",Global Woody Tissue Carbon Concentration Database;GLOWCAD
10.1073/pnas.2113298119,A global analysis of tree pests and emerging pest threats,"Gougherty, Andrew, V; Davies, T. Jonathan",2022,"Tree pests affect millions of hectares of natural and managed land annually, but we often lack a strong understanding of the factors limiting pest distributions and the drivers that facilitate the expansion of pests outside their hosts' native ranges. Here, we use hierarchical Bayesian regression models to identify the key determinants of pest distributions from a global dataset of >310,000 pest presences/absences across 206 countries and an additional >120,000 pest occurrences outside the native host ranges to validate the model. Our results show there are strong, generalizable controls on pest ranges, including effects of host richness and phylogeny, geography, and climate. Remarkably, our model fit to pest distributions in native host ranges was able to predict pest presences outside the host native range with similar to 79% accuracy. Our work has important implications for predicting regions that may be vulnerable to future pest invasions and understanding the accumulation of pests outside the native ranges of their hosts.",yes,"The abstract describes the use of a large global dataset of tree pest occurrences, a topic relevant to forestry and agriculture.",
10.3390/jof8020189,Coffee Leaf Rust (Hemileia vastatrix) from the Recent Invasion into Hawaii Shares a Genotypic Relationship with Latin American Populations,"Ramirez-Camejo, Luis A.; Keith, Lisa M.; Matsumoto, Tracie; Sugiyama, Lionel; Fukada, Mach; Brann, Mia; Moffitt, Ariana; Liu, Jingyu; Aime, M. Catherine",2022,"Hawaii has long been one of the last coffee-producing regions of the world free of coffee leaf rust (CLR) disease, which is caused by the biotrophic fungus Hemileia vastatrix. However, CLR was detected in coffee farms and feral coffee on the island of Maui in February 2020 and subsequently on other islands of the Hawaiian archipelago. The source of the outbreak in Hawaii is not known, and CLR could have entered Hawaii from more than 50 coffee-producing nations that harbor the pathogen. To determine the source(s) of the Hawaii inoculum, we analyzed a set of eleven simple sequence repeat markers (SSRs) generated from Hawaii isolates within a dataset of 434 CLR isolates collected from 17 countries spanning both old and new world populations, and then conducted a minimum spanning network (MSN) analysis to trace the most likely pathway that H. vastatrix could have taken to Hawaii. Forty-two multilocus genotypes (MLGs) of H. vastatrix were found in the global dataset, with all isolates from Hawaii assignable to MLG 10 or derived from it. MLG 10 is widespread in Central America and Jamaica, making this region the most probable source of inoculum for the outbreak in Hawaii. An examination of global weather patterns during the months preceding the introduction of CLR makes it unlikely that the pathogen was windborne to the islands. Likely scenarios for the introduction of CLR to Hawaii are the accidental introduction of spores or infected plant material by travelers or seasonal workers, or improperly fumigated coffee shipments originating from Central America or the Caribbean islands.",yes,The abstract describes the use of a global dataset of coffee leaf rust isolates from 17 countries to trace the origin of an outbreak.,
10.1016/j.compag.2019.02.008,A polarized hyperspectral imaging system for in vivo detection: Multiple applications in sunflower leaf analysis,"Xu, Jun-Li; Gobrecht, Alexia; Heran, Daphne; Gorretta, Nathalie; Coque, Marie; Gowen, Aoife A.; Bendoula, Ryad; Sun, Da-Wen",2019,"This study aims to investigate the potential of an original polarized hyperspectral imaging (HSI) setup in the spectral domain of 400-1000 nm for sunflower leaves in real-world. Dataset 1 includes hypercubes of sunflower leaves in two varieties with different life growth stages, while Dataset 2 is comprised of healthy and contaminated sunflower leaves suffering from powdery mildew (PM) and/or septoria leaf spot (SLS). Cross polarised (R-perpendicular to), parallel polarised (R-parallel to) reflectance signals, R-BS(R-parallel to + R-perpendicular to) and R-SS (R-parallel to-R-perpendicular to) spectra were obtained and used to develop partial least squares-discriminant analysis (PLS-DA) models. Surface information played an important role in separating two varieties of leaves due to the fact that the best model performance was achieved by using R-SS mean spectra, while both surface and subsurface were equally important in classifying leaves between two major growth stages because model of R-BS mean spectra outperformed other models. The best classification model for disease detection was achieved by using pixel R-perpendicular to spectra with the correct classification rate (CCR) of 0.963 for both cross validation and prediction, meaning that subsurface spectral features were the most important to detect infected leaves. The resulting classification maps were also displayed to visualize the distribution of the infected regions on the leaf samples. The overall results obtained in this research showed that the developed polarized-HSI system coupled with multivariate analysis has considerable promise in agricultural real-world applications.",no,"The datasets described were generated for a specific experiment and are not global in scope, failing the global coverage criterion.",
10.1016/j.ejrh.2022.101143,"Variability and changes in hydrological drought in the Volta Basin, West Africa","Gebrechorkos, Solomon H.; Pan, Ming; Lin, Peirong; Anghileri, Daniela; Forsythe, Nathan; Pritchard, David M. W.; Fowler, Hayley J.; Obuobie, Emmanuel; Darko, Deborah; Sheffield, Justin",2022,"Study region: Volta River Basin, West Africa Study focus: Hydrological droughts have a wide range of impacts on societies and economic sectors such as agriculture and energy production. Analysis of hydrological droughts helps better plan and manage water resources under global change. This study analyses the spatial and temporal variability of hydrological drought occurrence (duration and severity) in the Volta River basin during 1979-2013. We used the Variable Infiltration Capacity and vector-based routing (RAPID) models and high-resolution forcing data to simulate streamflow for 10300 river reaches. New hydrological insights for the region: Drought duration and severity show high spatial variability and large differences between the three decades (1980 s, 1990 s and 2000 s). Droughts are more severe in larger catchments as the flows are generally higher. The trend analysis shows a general decreasing trend (up to 5% per event) in drought duration in the north-eastern and an increasing trend in southern parts of the basin. Drought severity shows an increasing and decreasing trend (up to & PLUSMN; 20%) in south and north part of the basin, respectively. Daily streamflow has a maximum correlation (up to 0.78) with upstream precipitation for the previous 30-days with a clear signal of propagation from meteorological to hydrological drought with an average lag-time of two weeks. The results indicate the need to consider site-specific and adaptive drought management measures to minimize the impacts.",no,"The study is focused on a specific region (Volta River Basin, West Africa) and does not have global coverage.",
10.1016/j.ejrh.2022.101152,Regionalization of the SWAT+ model for projecting climate change impacts on sediment yield: An application in the Nile basin,"Nkwasa, Albert; Chawanda, Celray James; van Griensven, Ann",2022,"Study region: Nile basin. Study focus: Several studies have shown a relationship between climate change and changes in sediment yield. However, there are limited modeling applications that study this relationship at regional scales mainly due to data availability and computational cost. This study proposes a methodological framework using the SWAT+ model to predict and project sediment yield at a regional scale in data-scarce regions using global datasets. We implement a framework that (a) incorporates topographic factors from high/medium resolution DEMs (b) incorporates crop phenology data (c) introduces an areal threshold to linearize sediment yield in large model units and (d) apply a hydrological mass balance calibration. We test this methodology in the Nile Basin using a model application with (revised) and without (default) the framework under historical and future climate projections. New hydrological insights for the region: Results show improved sediment yield estimates in the revised model, both in absolute values and spatial distribution when compared to measured and reported estimates. The contemporary long term (1989 - 2019) annual mean sediment yield in the revised model was 1.79 t ha-1 yr(- 1) and projected to increase by 61 % (44 % more than the default estimates) in te future period (2071 - 2100), with the greatest sediment yield increase in the eastern part of the basin. Thus, the proposed framework improves and influences modeled and predicted sediment yield respectively.",yes,"The abstract mentions the use of global datasets for modeling sediment yield, which is related to agriculture and soil science.",
10.1038/s41467-024-49665-4,Environmental versus phylogenetic controls on leaf nitrogen and phosphorous concentrations in vascular plants,"Tian, Di; Yan, Zhengbing; Schmid, Bernhard; Kattge, Jens; Fang, Jingyun; Stocker, Benjamin D.",2024,"Global patterns of leaf nitrogen (N) and phosphorus (P) stoichiometry have been interpreted as reflecting phenotypic plasticity in response to the environment, or as an overriding effect of the distribution of species growing in their biogeochemical niches. Here, we balance these contrasting views. We compile a global dataset of 36,413 paired observations of leaf N and P concentrations, taxonomy and 45 environmental covariates, covering 7,549 sites and 3,700 species, to investigate how species identity and environmental variables control variations in mass-based leaf N and P concentrations, and the N:P ratio. We find within-species variation contributes around half of the total variation, with 29%, 31%, and 22% of leaf N, P, and N:P variation, respectively, explained by environmental variables. Within-species plasticity along environmental gradients varies across species and is highest for leaf N:P and lowest for leaf N. We identified effects of environmental variables on within-species variation using random forest models, whereas effects were largely missed by widely used linear mixed-effect models. Our analysis demonstrates a substantial influence of the environment in driving plastic responses of leaf N, P, and N:P within species, which challenges reports of a fixed biogeochemical niche and the overriding importance of species distributions in shaping global patterns of leaf N and P.To assess drivers underpinning biogeographic patterns of leaf nitrogen and phosphorus stoichiometry, this study used a global dataset of leaf nitrogen and phosphorus concentrations of 3,625 species from 7,549 sites. They found strong within-species variation related to environmental gradients, challenging the idea of a fixed biogeochemical niche.",yes,"The abstract describes the compilation and use of a global dataset on leaf nitrogen and phosphorus concentrations in plants, which is relevant to agriculture.",
10.1021/acs.est.2c01854,Systematic Evaluation of Two Classical Receptor Models in Source Apportionment of Soil Heavy Metal(loid) Pollution Using Synthetic and Real-World Datasets,"Hu, Yuanan; Yang, Sen; Cheng, Hefa; Tao, Shu",2022,"Due to the lack of a priori knowledge on true source makeup and contributions, whether the source apportionment results of Unmix and positive matrix factorization (PMF) are accurate cannot be easily assessed, despite the availability of built-in indicators for their goodness of fit and robustness. This study systematically evaluated, for the first time, the applicability and reliability of these models in source apportionment of soil heavy metal(loid)s with synthetic datasets generated using known source profiles and contributions and a real-world dataset as well. For eight synthetic datasets with different pollution source characteristics, feasible Unmix solutions were close to the true source component compositions (R-2 > 0.936; total mean squared errors (MSEs) < 0.04), while those of PMF had significant deviations (R-2 of 0.484-0.998; total MSEs of 0.04-0.16). Nonetheless, both models failed to accurately apportion the sources with collinearity or non-normal distribution. Unmix generally outperformed PMF, and its solutions showed much less dependence on sample size than those of PMF. While the built-in indicators provided little hint on the reliability of both models for the real-world dataset, their sample-size dependence indicated that Unmix probably yielded more accurate solutions. These insights could help avoid the potential misuse of Unmix and PMF in source apportionment of soil heavy metal(loid) pollution.",maybe,"The abstract mentions using a 'real-world dataset' for soil pollution analysis, but its geographic scope (global vs. local/regional) is not specified.",
